DATAFLOW,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1971,18.4,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1981,26.3,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1983,,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1984,,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1985,,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1986,,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1987,27.1656740660531,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1988,27.6344086021505,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1989,28.1399680681213,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1990,28.7107830213551,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1991,29.4094693028096,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1992,30.1719712525667,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1993,30.9689677010766,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1994,31.7091454272864,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1995,32.4294342413411,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1996,33.2482993197279,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1997,33.9210747271201,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1998,34.9,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1999,35.6,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2000,36.6,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2001,37.3,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2002,37.5,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2003,38.1,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2004,39.0769230769231,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2005,39.8308759757155,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2006,40.7802174376466,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2007,41.6421671566569,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2008,42.6,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2009,43.6695035460993,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2010,43.1,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2011,43.2,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2012,43.797025071782,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2013,44.5,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2014,45.3,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2015,45.9,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2016,46.7,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2017,47.6574787486012,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2018,47.9,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2019,47.5,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2020,47.350457109636,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2021,47.2,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,2022,47.1,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
