DATAFLOW,POP_MOVEMENT: Population Movement,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_POP_MOVEMENT_2: Note Population Movement 2,NOTE_POP_MOVEMENT_1: Note Population Movement 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,1995,134,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,1996,120,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,1997,118,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,1998,122,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,1999,128,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2000,110,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2001,122,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2002,108,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2003,149,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2004,148,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2005,137,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2006,139,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2007,141,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2008,173,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2009,104,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2010,149,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2011,161,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2012,142,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2013,118,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2014,143,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2015,120,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2016,158,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2017,214,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2018,172,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2019,151,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2020,146,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM08002: Dalheim,A: Annual,2021,164,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1990,433,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1991,355,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1992,546,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1993,356,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1994,410,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1995,478,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1996,434,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1997,483,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1998,442,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,1999,496,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2000,463,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2001,493,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2002,571,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2003,416,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2004,398,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2005,421,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2006,456,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2007,513,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2008,462,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2009,559,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2010,547,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2011,487,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2012,534,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2013,548,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2014,582,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2015,546,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2016,659,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2017,780,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2018,726,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2019,723,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2020,773,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM11001: Bertrange,A: Annual,2021,782,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1990,95,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1991,104,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1992,102,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1993,121,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1994,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1995,73,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1996,86,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1997,96,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1998,96,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,1999,109,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2000,105,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2001,96,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2002,127,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2003,97,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2004,83,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2005,101,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2006,100,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2007,161,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2008,115,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2009,109,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2010,99,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2011,124,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2012,118,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2013,186,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2014,222,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2015,279,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2016,279,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2017,245,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2018,191,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2019,171,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2020,154,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02002: Bourscheid,A: Annual,2021,157,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1990,418,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1991,400,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1992,436,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1993,443,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1994,448,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1995,420,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1996,418,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1997,453,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1998,439,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,1999,530,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2000,468,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2001,486,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2002,528,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2003,430,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2004,506,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2005,456,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2006,457,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2007,458,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2008,475,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2009,418,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2010,428,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2011,425,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2012,503,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2013,464,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2014,618,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2015,542,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2016,525,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2017,586,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2018,594,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2019,647,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2020,680,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM02003: Diekirch,A: Annual,2021,637,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1990,26,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1991,16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1992,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1993,24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1994,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1995,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1996,19,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1997,22,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1998,32,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,1999,52,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2000,28,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2001,38,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2002,31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2003,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2004,36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2005,45,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2006,28,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2007,43,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2008,42,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2009,75,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2010,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2011,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2012,67,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2013,79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2014,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2015,59,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2016,70,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2017,75,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2018,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2019,83,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2020,58,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM03007: Saeul,A: Annual,2021,48,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1990,163,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1991,154,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1992,169,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1993,205,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1994,206,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1995,192,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1996,198,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1997,251,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1998,211,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,1999,205,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2000,200,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2001,202,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2002,238,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2003,227,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2004,223,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2005,199,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2006,228,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2007,231,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2008,239,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2009,206,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2010,208,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2011,251,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2012,215,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2013,242,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2014,306,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2015,281,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2016,260,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2017,352,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2018,289,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2019,277,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2020,308,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07007: Mertert,A: Annual,2021,305,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1990,113,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1991,131,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1992,137,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1993,189,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1994,170,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1995,157,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1996,170,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1997,150,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1998,149,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,1999,169,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2000,136,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2001,161,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2002,177,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2003,173,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2004,157,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2005,134,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2006,151,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2007,166,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2008,127,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2009,148,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2010,173,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2011,185,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2012,170,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2013,156,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2014,154,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2015,222,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2016,224,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2017,195,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2018,195,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2019,195,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2020,233,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CM07008: Wormeldange,A: Annual,2021,207,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1990,759,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1991,778,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1992,986,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1993,956,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1994,1038,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1995,942,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1996,1007,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1997,1031,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1998,1121,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,1999,1267,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2000,1302,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2001,1396,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2002,1357,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2003,1088,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2004,1066,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2005,1093,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2006,1169,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2007,1332,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2008,1232,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2009,1245,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2010,1279,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2011,1297,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2012,1353,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2013,1277,,,,,,,,0: Zero
LU1:DF_X025(1.0),M002: Departures,CT08: Canton Remich,A: Annual,2014,1394,,,,,,,,0: Zero
